data,stock0,stock1,stock2,stock3,tweet0,tweet1,tweet2,tweet3
2016/03/31,48.68,49.33,49.13,48.2,0.37801937429277693,0.39963555517537663,0.37843320667191582,0.39775985521533108
2016/04/01,47.01,48.68,49.33,49.13,0.40293831089270182,0.37801937429277693,0.39963555517537663,0.37843320667191582
2016/04/04,47.15,47.01,48.68,49.33,0.37469764177462073,0.40293831089270182,0.37801937429277693,0.39963555517537663
2016/04/05,47.16,47.15,47.01,48.68,0.46622648099404862,0.37469764177462073,0.40293831089270182,0.37801937429277693
2016/04/06,47.2,47.16,47.15,47.01,0.43570423925237689,0.46622648099404862,0.37469764177462073,0.40293831089270182
2016/04/07,45.8,47.2,47.16,47.15,0.36757066472337097,0.43570423925237689,0.46622648099404862,0.37469764177462073
2016/04/08,46.29,45.8,47.2,47.16,0.42177436634306692,0.36757066472337097,0.43570423925237689,0.46622648099404862
2016/04/11,46.55,46.29,45.8,47.2,0.39155498838024683,0.42177436634306692,0.36757066472337097,0.43570423925237689
2016/04/12,46.63,46.55,46.29,45.8,0.53587022332640988,0.39155498838024683,0.42177436634306692,0.36757066472337097
2016/04/13,48.04,46.63,46.55,46.29,0.47084974817200742,0.53587022332640988,0.39155498838024683,0.42177436634306692
2016/04/14,48.49,48.04,46.63,46.55,0.41553014068620903,0.47084974817200742,0.53587022332640988,0.39155498838024683
2016/04/15,47.5,48.49,48.04,46.63,0.37756935196112312,0.41553014068620903,0.47084974817200742,0.53587022332640988
2016/04/18,46.55,47.5,48.49,48.04,0.420218252256016,0.37756935196112312,0.41553014068620903,0.47084974817200742
2016/04/19,46.87,46.55,47.5,48.49,0.42951078722713854,0.420218252256016,0.37756935196112312,0.41553014068620903
2016/04/20,46.6,46.87,46.55,47.5,0.457969980808976,0.42951078722713854,0.420218252256016,0.37756935196112312
2016/04/21,44.97,46.6,46.87,46.55,0.41421347805447734,0.457969980808976,0.42951078722713854,0.420218252256016
2016/04/22,44.62,44.97,46.6,46.87,0.45849505970164989,0.41421347805447734,0.457969980808976,0.42951078722713854
2016/04/25,43.93,44.62,44.97,46.6,0.45753793314313473,0.45849505970164989,0.41421347805447734,0.457969980808976
2016/04/26,43.59,43.93,44.62,44.97,0.49960606300058524,0.45753793314313473,0.45849505970164989,0.41421347805447734
2016/04/27,43.69,43.59,43.93,44.62,0.38217155182877016,0.49960606300058524,0.45753793314313473,0.45849505970164989
2016/04/28,42.86,43.69,43.59,43.93,0.42712921372369667,0.38217155182877016,0.49960606300058524,0.45753793314313473
2016/04/29,41.67,42.86,43.69,43.59,0.38530090213299184,0.42712921372369667,0.38217155182877016,0.49960606300058524
2016/05/02,42.17,41.67,42.86,43.69,0.42200119951414033,0.38530090213299184,0.42712921372369667,0.38217155182877016
2016/05/03,42.92,42.17,41.67,42.86,0.42315971685312187,0.42200119951414033,0.38530090213299184,0.42712921372369667
2016/05/04,41.43,42.92,42.17,41.67,0.38745225731259225,0.42315971685312187,0.42200119951414033,0.38530090213299184
2016/05/05,41.75,41.43,42.92,42.17,0.43148839064023348,0.38745225731259225,0.42315971685312187,0.42200119951414033
2016/05/06,42.04,41.75,41.43,42.92,0.48828221470138644,0.43148839064023348,0.38745225731259225,0.42315971685312187
2016/05/09,42.4,42.04,41.75,41.43,0.40906189609983418,0.48828221470138644,0.43148839064023348,0.38745225731259225
2016/05/10,42.95,42.4,42.04,41.75,0.45109509683954985,0.40906189609983418,0.48828221470138644,0.43148839064023348
2016/05/11,42.3,42.95,42.4,42.04,0.45543813996990623,0.45109509683954985,0.40906189609983418,0.48828221470138644
2016/05/12,41.07,42.3,42.95,42.4,0.45875540106673746,0.45543813996990623,0.45109509683954985,0.40906189609983418
2016/05/13,41.6,41.07,42.3,42.95,0.46283760049653355,0.45875540106673746,0.45543813996990623,0.45109509683954985
2016/05/16,43.0,41.6,41.07,42.3,0.41941595284373506,0.46283760049653355,0.45875540106673746,0.45543813996990623
2016/05/17,43.67,43.0,41.6,41.07,0.41357528429676899,0.41941595284373506,0.46283760049653355,0.45875540106673746
2016/05/18,43.86,43.67,43.0,41.6,0.41711156159956109,0.41357528429676899,0.41941595284373506,0.46283760049653355
2016/05/19,43.1,43.86,43.67,43.0,0.44139640489542048,0.41711156159956109,0.41357528429676899,0.41941595284373506
2016/05/20,43.1,43.1,43.86,43.67,0.4895688661261382,0.44139640489542048,0.41711156159956109,0.41357528429676899
2016/05/23,42.95,43.1,43.1,43.86,0.45323696846448203,0.4895688661261382,0.44139640489542048,0.41711156159956109
2016/05/24,43.63,42.95,43.1,43.1,0.48625862078696214,0.45323696846448203,0.4895688661261382,0.44139640489542048
2016/05/25,43.5,43.63,42.95,43.1,0.48263325765112852,0.48625862078696214,0.45323696846448203,0.4895688661261382
2016/05/26,42.76,43.5,43.63,42.95,0.47133681590075377,0.48263325765112852,0.48625862078696214,0.45323696846448203
2016/05/27,43.12,42.76,43.5,43.63,0.46122691591904041,0.47133681590075377,0.48263325765112852,0.48625862078696214
2016/05/31,43.46,43.12,42.76,43.5,0.36445700541767034,0.46122691591904041,0.47133681590075377,0.48263325765112852
2016/06/01,43.51,43.46,43.12,42.76,0.46715083822250769,0.36445700541767034,0.46122691591904041,0.47133681590075377
2016/06/02,42.45,43.51,43.46,43.12,0.47276357723979523,0.46715083822250769,0.36445700541767034,0.46122691591904041
2016/06/03,41.57,42.45,43.51,43.46,0.48095296250541852,0.47276357723979523,0.46715083822250769,0.36445700541767034
2016/06/06,41.28,41.57,42.45,43.51,0.37303086720439099,0.48095296250541852,0.47276357723979523,0.46715083822250769
2016/06/07,42.1,41.28,41.57,42.45,0.45120331634607092,0.37303086720439099,0.48095296250541852,0.47276357723979523
2016/06/08,41.85,42.1,41.28,41.57,0.49949373923322543,0.45120331634607092,0.37303086720439099,0.48095296250541852
2016/06/09,42.4,41.85,42.1,41.28,0.47530542918802116,0.49949373923322543,0.45120331634607092,0.37303086720439099
2016/06/10,42.04,42.4,41.85,42.1,0.454011769082381,0.47530542918802116,0.49949373923322543,0.45120331634607092
2016/06/13,40.57,42.04,42.4,41.85,0.56252100201227173,0.454011769082381,0.47530542918802116,0.49949373923322543
2016/06/14,39.11,40.57,42.04,42.4,0.5821018345627812,0.56252100201227173,0.454011769082381,0.47530542918802116
2016/06/15,38.89,39.11,40.57,42.04,0.54250942254418177,0.5821018345627812,0.56252100201227173,0.454011769082381
2016/06/16,38.02,38.89,39.11,40.57,0.50285031639680089,0.54250942254418177,0.5821018345627812,0.56252100201227173
2016/06/17,38.01,38.02,38.89,39.11,0.45157824603872415,0.50285031639680089,0.54250942254418177,0.5821018345627812
2016/06/20,38.09,38.01,38.02,38.89,0.46519848600031877,0.45157824603872415,0.50285031639680089,0.54250942254418177
2016/06/21,38.67,38.09,38.01,38.02,0.41228913767199354,0.46519848600031877,0.45157824603872415,0.50285031639680089
2016/06/22,38.55,38.67,38.09,38.01,0.36359654174665984,0.41228913767199354,0.46519848600031877,0.45157824603872415
2016/06/23,38.31,38.55,38.67,38.09,0.37667535230892307,0.36359654174665984,0.41228913767199354,0.46519848600031877
2016/06/24,35.18,38.31,38.55,38.67,0.39053207860019595,0.37667535230892307,0.36359654174665984,0.41228913767199354
2016/06/27,33.36,35.18,38.31,38.55,0.40665352143150424,0.39053207860019595,0.37667535230892307,0.36359654174665984
2016/06/28,34.67,33.36,35.18,38.31,0.40478902184511728,0.40665352143150424,0.39053207860019595,0.37667535230892307
2016/06/29,36.24,34.67,33.36,35.18,0.43539772379197367,0.40478902184511728,0.40665352143150424,0.39053207860019595
2016/06/30,36.43,36.24,34.67,33.36,0.46518876912910478,0.43539772379197367,0.40478902184511728,0.40665352143150424
2016/07/01,36.77,36.43,36.24,34.67,0.38653689396536522,0.46518876912910478,0.43539772379197367,0.40478902184511728
2016/07/05,35.62,36.77,36.43,36.24,0.42769273416551462,0.38653689396536522,0.46518876912910478,0.43539772379197367
2016/07/06,35.58,35.62,36.77,36.43,0.37559876401836767,0.42769273416551462,0.38653689396536522,0.46518876912910478
2016/07/07,36.37,35.58,35.62,36.77,0.41901548904204544,0.37559876401836767,0.42769273416551462,0.38653689396536522
2016/07/08,37.37,36.37,35.58,35.62,0.35790209734336004,0.41901548904204544,0.37559876401836767,0.42769273416551462
2016/07/11,38.12,37.37,36.37,35.58,0.44515789430401898,0.35790209734336004,0.41901548904204544,0.37559876401836767
2016/07/12,40.21,38.12,37.37,36.37,0.45789856424758074,0.44515789430401898,0.35790209734336004,0.41901548904204544
2016/07/13,39.56,40.21,38.12,37.37,0.34268793692756305,0.45789856424758074,0.44515789430401898,0.35790209734336004
2016/07/14,40.98,39.56,40.21,38.12,0.42850575429181331,0.34268793692756305,0.45789856424758074,0.44515789430401898
2016/07/15,39.98,40.98,39.56,40.21,0.42779884427825376,0.42850575429181331,0.34268793692756305,0.45789856424758074
2016/07/18,40.1,39.98,40.98,39.56,0.33402949724044756,0.42779884427825376,0.42850575429181331,0.34268793692756305
2016/07/19,40.53,40.1,39.98,40.98,0.39910568823744602,0.33402949724044756,0.42779884427825376,0.42850575429181331
2016/07/20,40.21,40.53,40.1,39.98,0.39866471694680022,0.39910568823744602,0.33402949724044756,0.42779884427825376
2016/07/21,38.52,40.21,40.53,40.1,0.42890255632890895,0.39866471694680022,0.39910568823744602,0.33402949724044756
2016/07/22,38.96,38.52,40.21,40.53,0.39894328675417073,0.42890255632890895,0.39866471694680022,0.39910568823744602
2016/07/25,38.96,38.96,38.52,40.21,0.31377407662051326,0.39894328675417073,0.42890255632890895,0.39866471694680022
2016/07/26,39.03,38.96,38.96,38.52,0.42523479214447768,0.31377407662051326,0.39894328675417073,0.42890255632890895
2016/07/27,38.54,39.03,38.96,38.96,0.46816003004183826,0.42523479214447768,0.31377407662051326,0.39894328675417073
2016/07/28,39.36,38.54,39.03,38.96,0.38105338953907419,0.46816003004183826,0.42523479214447768,0.31377407662051326
2016/07/29,38.75,39.36,38.54,39.03,0.43651969046317823,0.38105338953907419,0.46816003004183826,0.42523479214447768
2016/08/01,39.48,38.75,39.36,38.54,0.36238301738675943,0.43651969046317823,0.38105338953907419,0.46816003004183826
2016/08/02,36.39,39.48,38.75,39.36,0.34625475002339468,0.36238301738675943,0.43651969046317823,0.38105338953907419
