data,stock0,stock1,stock2,stock3,tweet0,tweet1,tweet2,tweet3
2016/04/18,107.48,109.85,112.1,112.04,0.46737668354852824,0.42345025905307049,0.49539882227559867,0.44492125203150656
2016/04/19,106.91,107.48,109.85,112.1,0.43665826632223209,0.46737668354852824,0.42345025905307049,0.49539882227559867
2016/04/20,107.13,106.91,107.48,109.85,0.38430592020783927,0.43665826632223209,0.46737668354852824,0.42345025905307049
2016/04/21,105.97,107.13,106.91,107.48,0.45143877880404631,0.38430592020783927,0.43665826632223209,0.46737668354852824
2016/04/22,105.68,105.97,107.13,106.91,0.42727459706971255,0.45143877880404631,0.38430592020783927,0.43665826632223209
2016/04/25,105.08,105.68,105.97,107.13,0.44897858029870835,0.42727459706971255,0.45143877880404631,0.38430592020783927
2016/04/26,104.35,105.08,105.68,105.97,0.48686273577594835,0.44897858029870835,0.42727459706971255,0.45143877880404631
2016/04/27,97.82,104.35,105.08,105.68,0.41023493155304336,0.48686273577594835,0.44897858029870835,0.42727459706971255
2016/04/28,94.83,97.82,104.35,105.08,0.36676115892796418,0.41023493155304336,0.48686273577594835,0.44897858029870835
2016/04/29,93.74,94.83,97.82,104.35,0.31230858933783073,0.36676115892796418,0.41023493155304336,0.48686273577594835
2016/05/02,93.64,93.74,94.83,97.82,0.38966302642458261,0.31230858933783073,0.36676115892796418,0.41023493155304336
2016/05/03,95.18,93.64,93.74,94.83,0.45931173507891515,0.38966302642458261,0.31230858933783073,0.36676115892796418
2016/05/04,94.19,95.18,93.64,93.74,0.49004338249549018,0.45931173507891515,0.38966302642458261,0.31230858933783073
2016/05/05,93.24,94.19,95.18,93.64,0.47760993075027752,0.49004338249549018,0.45931173507891515,0.38966302642458261
2016/05/06,92.72,93.24,94.19,95.18,0.48911769570180147,0.47760993075027752,0.49004338249549018,0.45931173507891515
2016/05/09,92.79,92.72,93.24,94.19,0.41063073778775128,0.48911769570180147,0.47760993075027752,0.49004338249549018
2016/05/10,93.42,92.79,92.72,93.24,0.45120991517542763,0.41063073778775128,0.48911769570180147,0.47760993075027752
2016/05/11,92.51,93.42,92.79,92.72,0.44154878094208078,0.45120991517542763,0.41063073778775128,0.48911769570180147
2016/05/12,90.34,92.51,93.42,92.79,0.45280527061513659,0.44154878094208078,0.45120991517542763,0.41063073778775128
2016/05/13,90.52,90.34,92.51,93.42,0.39010436676200871,0.45280527061513659,0.44154878094208078,0.45120991517542763
2016/05/16,93.88,90.52,90.34,92.51,0.40458846842410817,0.39010436676200871,0.45280527061513659,0.44154878094208078
2016/05/17,93.49,93.88,90.52,90.34,0.43569826331827066,0.40458846842410817,0.39010436676200871,0.45280527061513659
2016/05/18,94.56,93.49,93.88,90.52,0.4339924305187956,0.43569826331827066,0.40458846842410817,0.39010436676200871
2016/05/19,94.2,94.56,93.49,93.88,0.49149184820833824,0.4339924305187956,0.43569826331827066,0.40458846842410817
2016/05/20,95.22,94.2,94.56,93.49,0.5110320120234958,0.49149184820833824,0.4339924305187956,0.43569826331827066
2016/05/23,96.43,95.22,94.2,94.56,0.5186248604200222,0.5110320120234958,0.49149184820833824,0.4339924305187956
2016/05/24,97.9,96.43,95.22,94.2,0.43985641094642991,0.5186248604200222,0.5110320120234958,0.49149184820833824
2016/05/25,99.62,97.9,96.43,95.22,0.45101773353410046,0.43985641094642991,0.5186248604200222,0.5110320120234958
2016/05/26,100.41,99.62,97.9,96.43,0.42827049971119902,0.45101773353410046,0.43985641094642991,0.5186248604200222
2016/05/27,100.35,100.41,99.62,97.9,0.41577932815938473,0.42827049971119902,0.45101773353410046,0.43985641094642991
2016/05/31,99.86,100.35,100.41,99.62,0.44716475043949944,0.41577932815938473,0.42827049971119902,0.45101773353410046
2016/06/01,98.46,99.86,100.35,100.41,0.43184875637398934,0.44716475043949944,0.41577932815938473,0.42827049971119902
2016/06/02,97.72,98.46,99.86,100.35,0.41483717199849035,0.43184875637398934,0.44716475043949944,0.41577932815938473
2016/06/03,97.92,97.72,98.46,99.86,0.40074009309417041,0.41483717199849035,0.43184875637398934,0.44716475043949944
2016/06/06,98.63,97.92,97.72,98.46,0.45473923067080013,0.40074009309417041,0.41483717199849035,0.43184875637398934
2016/06/07,99.03,98.63,97.92,97.72,0.37531115359524408,0.45473923067080013,0.40074009309417041,0.41483717199849035
2016/06/08,98.94,99.03,98.63,97.92,0.51436016213257096,0.37531115359524408,0.45473923067080013,0.40074009309417041
2016/06/09,99.65,98.94,99.03,98.63,0.45820839679404474,0.51436016213257096,0.37531115359524408,0.45473923067080013
2016/06/10,98.83,99.65,98.94,99.03,0.46914073331918743,0.45820839679404474,0.51436016213257096,0.37531115359524408
2016/06/13,97.34,98.83,99.65,98.94,0.46263579085792433,0.46914073331918743,0.45820839679404474,0.51436016213257096
2016/06/14,97.46,97.34,98.83,99.65,0.45051453822555604,0.46263579085792433,0.46914073331918743,0.45820839679404474
2016/06/15,97.14,97.46,97.34,98.83,0.46053804471456533,0.45051453822555604,0.46263579085792433,0.46914073331918743
2016/06/16,97.55,97.14,97.46,97.34,0.45570721983037726,0.46053804471456533,0.45051453822555604,0.46263579085792433
2016/06/17,95.33,97.55,97.14,97.46,0.36612001027409719,0.45570721983037726,0.46053804471456533,0.45051453822555604
2016/06/20,95.1,95.33,97.55,97.14,0.427217487936075,0.36612001027409719,0.45570721983037726,0.46053804471456533
2016/06/21,95.91,95.1,95.33,97.55,0.45539634392741069,0.427217487936075,0.36612001027409719,0.45570721983037726
2016/06/22,95.55,95.91,95.1,95.33,0.46660125550535192,0.45539634392741069,0.427217487936075,0.36612001027409719
2016/06/23,96.1,95.55,95.91,95.1,0.39062790577719592,0.46660125550535192,0.45539634392741069,0.427217487936075
2016/06/24,93.4,96.1,95.55,95.91,0.43213322516063596,0.39062790577719592,0.46660125550535192,0.45539634392741069
2016/06/27,92.04,93.4,96.1,95.55,0.5050580933233505,0.43213322516063596,0.39062790577719592,0.46660125550535192
2016/06/28,93.59,92.04,93.4,96.1,0.4451959109988966,0.5050580933233505,0.43213322516063596,0.39062790577719592
2016/06/29,94.4,93.59,92.04,93.4,0.38312288307958625,0.4451959109988966,0.5050580933233505,0.43213322516063596
2016/06/30,95.6,94.4,93.59,92.04,0.4327434247784222,0.38312288307958625,0.4451959109988966,0.5050580933233505
2016/07/01,95.89,95.6,94.4,93.59,0.45377457346271094,0.4327434247784222,0.38312288307958625,0.4451959109988966
2016/07/05,94.99,95.89,95.6,94.4,0.41856177968347741,0.45377457346271094,0.4327434247784222,0.38312288307958625
2016/07/06,95.53,94.99,95.89,95.6,0.50948815319563623,0.41856177968347741,0.45377457346271094,0.4327434247784222
2016/07/07,95.94,95.53,94.99,95.89,0.45126631446608989,0.50948815319563623,0.41856177968347741,0.45377457346271094
2016/07/08,96.68,95.94,95.53,94.99,0.43220698634647475,0.45126631446608989,0.50948815319563623,0.41856177968347741
2016/07/11,96.98,96.68,95.94,95.53,0.40822379299032036,0.43220698634647475,0.45126631446608989,0.50948815319563623
2016/07/12,97.42,96.98,96.68,95.94,0.39180875397041465,0.40822379299032036,0.43220698634647475,0.45126631446608989
2016/07/13,96.87,97.42,96.98,96.68,0.41058278115999419,0.39180875397041465,0.40822379299032036,0.43220698634647475
2016/07/14,98.79,96.87,97.42,96.98,0.4367393250538521,0.41058278115999419,0.39180875397041465,0.40822379299032036
2016/07/15,98.78,98.79,96.87,97.42,0.4580541153961521,0.4367393250538521,0.41058278115999419,0.39180875397041465
2016/07/18,99.83,98.78,98.79,96.87,0.44451637252235704,0.4580541153961521,0.4367393250538521,0.41058278115999419
2016/07/19,99.87,99.83,98.78,98.79,0.43082980423368394,0.44451637252235704,0.4580541153961521,0.4367393250538521
2016/07/20,99.96,99.87,99.83,98.78,0.45266041521132672,0.43082980423368394,0.44451637252235704,0.4580541153961521
2016/07/21,99.43,99.96,99.87,99.83,0.42072777879419138,0.45266041521132672,0.43082980423368394,0.44451637252235704
2016/07/22,98.66,99.43,99.96,99.87,0.48320177656517022,0.42072777879419138,0.45266041521132672,0.43082980423368394
2016/07/25,97.34,98.66,99.43,99.96,0.45510414088876328,0.48320177656517022,0.42072777879419138,0.45266041521132672
2016/07/26,96.67,97.34,98.66,99.43,0.48322705503396218,0.45510414088876328,0.48320177656517022,0.42072777879419138
2016/07/27,102.95,96.67,97.34,98.66,0.3619777655018912,0.48322705503396218,0.45510414088876328,0.48320177656517022
2016/07/28,104.34,102.95,96.67,97.34,0.29112397671043755,0.3619777655018912,0.48322705503396218,0.45510414088876328
2016/07/29,104.21,104.34,102.95,96.67,0.48097334999989039,0.29112397671043755,0.3619777655018912,0.48322705503396218
2016/08/01,106.05,104.21,104.34,102.95,0.43617352576185869,0.48097334999989039,0.29112397671043755,0.3619777655018912
2016/08/02,104.48,106.05,104.21,104.34,0.41168884755490592,0.43617352576185869,0.48097334999989039,0.29112397671043755
2016/08/03,105.79,104.48,106.05,104.21,0.41239372126095336,0.41168884755490592,0.43617352576185869,0.48097334999989039
2016/08/04,105.87,105.79,104.48,106.05,0.38615630095076309,0.41239372126095336,0.41168884755490592,0.43617352576185869
2016/08/05,107.48,105.87,105.79,104.48,0.43995612605321449,0.38615630095076309,0.41239372126095336,0.41168884755490592
2016/08/08,108.37,107.48,105.87,105.79,0.44223337588096523,0.43995612605321449,0.38615630095076309,0.41239372126095336
2016/08/09,108.81,108.37,107.48,105.87,0.44403929257886177,0.44223337588096523,0.43995612605321449,0.38615630095076309
2016/08/10,108.0,108.81,108.37,107.48,0.45709968683345781,0.44403929257886177,0.44223337588096523,0.43995612605321449
2016/08/11,107.93,108.0,108.81,108.37,0.45419800525053,0.45709968683345781,0.44403929257886177,0.44223337588096523
2016/08/12,108.18,107.93,108.0,108.81,0.43872165131930052,0.45419800525053,0.45709968683345781,0.44403929257886177
2016/08/15,109.48,108.18,107.93,108.0,0.39632867525219972,0.43872165131930052,0.45419800525053,0.45709968683345781
2016/08/16,109.38,109.48,108.18,107.93,0.45194060096072791,0.39632867525219972,0.43872165131930052,0.45419800525053
2016/08/17,109.22,109.38,109.48,108.18,0.372100087126293,0.45194060096072791,0.39632867525219972,0.43872165131930052
2016/08/18,109.08,109.22,109.38,109.48,0.39364589694152735,0.372100087126293,0.45194060096072791,0.39632867525219972
2016/08/19,109.36,109.08,109.22,109.38,0.37231573459023759,0.39364589694152735,0.372100087126293,0.45194060096072791
2016/08/22,108.51,109.36,109.08,109.22,0.41429789244012977,0.37231573459023759,0.39364589694152735,0.372100087126293
2016/08/23,108.85,108.51,109.36,109.08,0.34825175979994627,0.41429789244012977,0.37231573459023759,0.39364589694152735
2016/08/24,108.03,108.85,108.51,109.36,0.43352406543618915,0.34825175979994627,0.41429789244012977,0.37231573459023759
2016/08/25,107.57,108.03,108.85,108.51,0.48330353269470055,0.43352406543618915,0.34825175979994627,0.41429789244012977
2016/08/26,106.94,107.57,108.03,108.85,0.43536789681000787,0.48330353269470055,0.43352406543618915,0.34825175979994627
2016/08/29,106.82,106.94,107.57,108.03,0.49425904457973779,0.43536789681000787,0.48330353269470055,0.43352406543618915
2016/08/30,106.0,106.82,106.94,107.57,0.46453891139834269,0.49425904457973779,0.43536789681000787,0.48330353269470055
2016/08/31,106.1,106.0,106.82,106.94,0.42380630697423671,0.46453891139834269,0.49425904457973779,0.43536789681000787
2016/09/01,106.73,106.1,106.0,106.82,0.43301682710531753,0.42380630697423671,0.46453891139834269,0.49425904457973779
2016/09/02,107.73,106.73,106.1,106.0,0.50987831265954864,0.43301682710531753,0.42380630697423671,0.46453891139834269
2016/09/06,107.7,107.73,106.73,106.1,0.45360393205324456,0.50987831265954864,0.43301682710531753,0.42380630697423671
2016/09/07,108.36,107.7,107.73,106.73,0.40948328251273841,0.45360393205324456,0.50987831265954864,0.43301682710531753
2016/09/08,105.52,108.36,107.7,107.73,0.43025939932120816,0.40948328251273841,0.45360393205324456,0.50987831265954864
2016/09/09,103.13,105.52,108.36,107.7,0.40408962568860096,0.43025939932120816,0.40948328251273841,0.45360393205324456
2016/09/12,105.44,103.13,105.52,108.36,0.42385644493471908,0.40408962568860096,0.43025939932120816,0.40948328251273841
2016/09/13,107.95,105.44,103.13,105.52,0.35987308280450159,0.42385644493471908,0.40408962568860096,0.43025939932120816
2016/09/14,111.77,107.95,105.44,103.13,0.34828987602884304,0.35987308280450159,0.42385644493471908,0.40408962568860096
2016/09/15,115.57,111.77,107.95,105.44,0.35902805879085348,0.34828987602884304,0.35987308280450159,0.42385644493471908
2016/09/16,114.92,115.57,111.77,107.95,0.38084227911886059,0.35902805879085348,0.34828987602884304,0.35987308280450159
2016/09/19,113.58,114.92,115.57,111.77,0.39518068792382338,0.38084227911886059,0.35902805879085348,0.34828987602884304
2016/09/20,113.57,113.58,114.92,115.57,0.38609266147309768,0.39518068792382338,0.38084227911886059,0.35902805879085348
2016/09/21,113.55,113.57,113.58,114.92,0.38221954489317683,0.38609266147309768,0.39518068792382338,0.38084227911886059
2016/09/22,114.62,113.55,113.57,113.58,0.37578341013674404,0.38221954489317683,0.38609266147309768,0.39518068792382338
2016/09/23,112.71,114.62,113.55,113.57,0.4072347551460001,0.37578341013674404,0.38221954489317683,0.38609266147309768
2016/09/26,112.88,112.71,114.62,113.55,0.38446107918809996,0.4072347551460001,0.37578341013674404,0.38221954489317683
2016/09/27,113.09,112.88,112.71,114.62,0.39512158444339385,0.38446107918809996,0.4072347551460001,0.37578341013674404
2016/09/28,113.95,113.09,112.88,112.71,0.3992743180768753,0.39512158444339385,0.38446107918809996,0.4072347551460001
2016/09/29,112.18,113.95,113.09,112.88,0.41614603993303367,0.3992743180768753,0.39512158444339385,0.38446107918809996
2016/09/30,113.05,112.18,113.95,113.09,0.38802417256001176,0.41614603993303367,0.3992743180768753,0.39512158444339385
2016/10/03,112.52,113.05,112.18,113.95,0.39668633234317646,0.38802417256001176,0.41614603993303367,0.3992743180768753
2016/10/04,113.0,112.52,113.05,112.18,0.40963903945626151,0.39668633234317646,0.38802417256001176,0.41614603993303367
2016/10/05,113.05,113.0,112.52,113.05,0.38921254124340277,0.40963903945626151,0.39668633234317646,0.38802417256001176
2016/10/06,113.89,113.05,113.0,112.52,0.4208313487684906,0.38921254124340277,0.40963903945626151,0.39668633234317646
2016/10/07,114.06,113.89,113.05,113.0,0.44244284257163102,0.4208313487684906,0.38921254124340277,0.40963903945626151
2016/10/10,116.05,114.06,113.89,113.05,0.38649121010160992,0.44244284257163102,0.4208313487684906,0.38921254124340277
2016/10/11,116.3,116.05,114.06,113.89,0.43014599142090865,0.38649121010160992,0.44244284257163102,0.4208313487684906
2016/10/12,117.34,116.3,116.05,114.06,0.38502116359066929,0.43014599142090865,0.38649121010160992,0.44244284257163102
2016/10/13,116.98,117.34,116.3,116.05,0.41290152942302172,0.38502116359066929,0.43014599142090865,0.38649121010160992
